Time,avg(solution_0),avg(solution_1)
733,0.0663707,0.365131
734,0.101709,0.33708
735,0.134534,0.310714
736,0.164876,0.285984
737,0.192774,0.262838
738,0.218275,0.241222
739,0.241436,0.221081
740,0.26232,0.202356
741,0.280996,0.184991
742,0.297539,0.168925
743,0.312031,0.1541
744,0.324555,0.140456
745,0.335199,0.127935
746,0.344054,0.116477
747,0.351213,0.106025
748,0.35677,0.0965232
749,0.36082,0.0879145
750,0.363457,0.0801453
751,0.364777,0.0731625
752,0.364874,0.0669152
753,0.36384,0.0613538
754,0.361767,0.0564306
755,0.358743,0.0520999
756,0.354856,0.0483178
757,0.350188,0.0450423
758,0.344821,0.0422335
759,0.338833,0.0398534
760,0.332298,0.037866
761,0.325287,0.0362373
762,0.317866,0.0349353
763,0.3101,0.0339296
764,0.302049,0.033192
765,0.293769,0.0326961
766,0.285312,0.0324169
767,0.276726,0.0323314
768,0.268057,0.0324183
769,0.259345,0.0326577
770,0.25063,0.0330312
771,0.241945,0.0335219
772,0.233322,0.0341142
773,0.224788,0.0347939
774,0.216369,0.035548
775,0.208086,0.0363645
776,0.199959,0.0372327
777,0.192005,0.0381428
778,0.184237,0.0390859
779,0.176669,0.040054
780,0.169309,0.0410401
781,0.162166,0.0420378
782,0.155246,0.0430414
783,0.148554,0.0440458
784,0.142091,0.0450468
785,0.13586,0.0460404
786,0.129861,0.0470232
787,0.124093,0.0479924
788,0.118553,0.0489454
789,0.11324,0.0498803
790,0.108149,0.0507951
791,0.103277,0.0516884
792,0.0986177,0.0525592
793,0.0941666,0.0534063
794,0.0899177,0.0542292
795,0.085865,0.0550272
796,0.0820019,0.0558001
797,0.0783221,0.0565477
798,0.0748189,0.0572698
799,0.0714853,0.0579666
800,0.0683147,0.0586382
801,0.0653002,0.0592849
802,0.0624351,0.0599069
803,0.0597126,0.0605046
804,0.0571263,0.0610784
805,0.0546696,0.0616288
806,0.0523364,0.0621564
807,0.0501204,0.0626615
808,0.0480157,0.0631448
809,0.0460166,0.0636069
810,0.0441177,0.0640482
811,0.0423134,0.0644693
812,0.0405989,0.0648708
813,0.0389691,0.0652533
814,0.0374194,0.0656174
815,0.0359453,0.0659635
816,0.0345427,0.0662923
817,0.0332075,0.0666042
818,0.0319359,0.0668997
819,0.0307243,0.0671795
820,0.0295693,0.0674439
821,0.0284676,0.0676935
822,0.0274162,0.0679287
823,0.0264123,0.06815
824,0.0254532,0.0683577
825,0.0245363,0.0685524
826,0.0236593,0.0687344
827,0.02282,0.068904
828,0.0220162,0.0690618
829,0.0212461,0.069208
830,0.0205077,0.069343
831,0.0197995,0.0694671
832,0.0191197,0.0695806
833,0.0184669,0.0696839
834,0.0178397,0.0697772
835,0.0172369,0.0698608
836,0.0166571,0.069935
837,0.0160992,0.0700001
838,0.0155623,0.0700563
839,0.0150453,0.0701038
840,0.0145472,0.0701429
841,0.0140673,0.0701737
842,0.0136046,0.0701966
843,0.0131586,0.0702117
844,0.0127284,0.0702192
845,0.0123133,0.0702192
846,0.0119129,0.0702121
847,0.0115264,0.0701979
848,0.0111534,0.0701768
849,0.0107933,0.070149
850,0.0104457,0.0701146
